ENTRAGES;4270
ENTREPIERRES;4200
ENTREVENNES;4700
ESTOUBLON;4270
FAUCON DE BARCELONNETTE;4400
FORCALQUIER;4300
LE LAUZET UBAYE;4340
MALIJAI;4350
MIRABEAU;4510
LES OMERGUES;4200
OPPEDETTE;4110
REVEST DU BION;4150
VACHERES;4110
CERVIERES;5100
CREVOUX;5200
CROTS;5200
FOREST ST JULIEN;5260
LE GLAIZIL;5800
LARAGNE MONTEGLIN;5300
LETTRET;5130
MONTBRAND;5140
MONTCLUS;5700
ORCIERES;5170
REMOLLON;5190
ST BONNET EN CHAMPSAUR;5500
ST BONNET EN CHAMPSAUR;5500
ST ETIENNE LE LAUS;5130
ARANDAS;1230
ARGIS;1230
ARTEMARE;1510
BEAUREGARD;1480
BELIGNEUX;1360
BENY;1370
BEON;1350
BIZIAT;1290
BOURG EN BRESSE;1000
BOURG EN BRESSE;1000
BOURG ST CHRISTOPHE;1800
BOZ;1190
BRESSOLLES;1360
LA BURBANCHE;1510
CESSY;1170
CHAMPAGNE EN VALROMEY;1260
CHAMPDOR CORCELLES;1110
CHAMPDOR CORCELLES;1110
CHANEINS;1990
CHATENAY;1320
CHATILLON LA PALUD;1320
CHEVILLARD;1430
CONDEISSIAT;1400
CONZIEU;1300
CORMARANCHE EN BUGEY;1110
CRANS;1320
CRESSIN ROCHEFORT;1350
CRUZILLES LES MEPILLAT;1290
CULOZ;1350
ECHENEVEX;1170
FEILLENS;1570
BRAYE;2880
BRUYERES ET MONTBERAULT;2860
BUCILLY;2500
BUIRE;2500
CASTRES;2680
ST CLEMENT;3250
ST ELOY D ALLIER;3370
ST REMY EN ROLLAT;3110
LE THEIL;3240
THIONNE;3220
TORTEZAIS;3430
TOULON SUR ALLIER;3400
VAUMAS;3220
VILLEFRANCHE D ALLIER;3430
VITRAY;3360
AIGLUN;4510
ALLONS;4170
CHATEAUNEUF VAL ST DONAT;4200
LA CONDAMINE CHATELARD;4530
CORBIERES;4220
ENCHASTRAYES;4400
GIGORS;4250
LURS;4700
MEAILLES;4240
MONTLAUX;4230
LA MOTTE DU CAIRE;4250
ONGLES;4230
PEIPIN;4200
PUIMICHEL;4700
MEOLANS REVEL;4340
REVEST ST MARTIN;4230
LA ROBINE SUR GALABRE;4000
STE CROIX A LAUZE;4110
ST ETIENNE LES ORGUES;4230
ST GENIEZ;4200
ST JULIEN D ASSE;4270
ST MICHEL L OBSERVATOIRE;4870
ST MICHEL L OBSERVATOIRE;4870
SIMIANE LA ROTONDE;4150
BRICQUEBEC EN COTENTIN;50260
BRICQUEBEC EN COTENTIN;50260
BRICQUEVILLE LA BLOUETTE;50200
BRILLEVAST;50330
CAMETOURS;50570
CHANTELOUP;50510
LA CHAPELLE UREE;50370
CHERBOURG EN COTENTIN;50130
COLOMBY;50700
CONDE SUR VIRE;50420
ST JEAN D ELLE;50810
ST JEAN DES CHAMPS;50320
STE MARIE DU MONT;50480
CHAULIEU;50150
ST MICHEL DE LA PIERRE;50490
ST NICOLAS DES BOIS;50370
ST PIERRE LANGERS;50530
BOURGVALLEES;50750
ST SAUVEUR LENDELIN;50490
ST SEBASTIEN DE RAIDS;50190
ST SENIER DE BEUVRON;50240
SARTILLY BAIE BOCAGE;50530
SARTILLY BAIE BOCAGE;50530
SIOUVILLE HAGUE;50340
SOTTEVILLE;50340
SUBLIGNY;50870
LE TEILLEUL;50640
LE TEILLEUL;50640
TESSY BOCAGE;50420
TOCQUEVILLE;50330
TONNEVILLE;50460
TORIGNY LES VILLES;50160
TORIGNY LES VILLES;50160
TRELLY;50660
TROISGOTS;50420
VALCANVILLE;50760
VAUDREVILLE;50310
VERNIX;50370
VESLY;50430
VIERVILLE;50480
TROIS PUITS;51500
UNCHAIR;51170
VAVRAY LE PETIT;51300
BRENNES;52200
HEUILLEY LE GRAND;52600
HAUTE AMANCE;52600
LANTY SUR AUBE;52120
LEFFONDS;52210
MANDRES LA COTE;52800
MARBEVILLE;52320
MARNAY SUR MARNE;52800
MILLIERES;52240
VAL DE MEUSE;52140
NEUILLY L EVEQUE;52360
NIJON;52150
NINVILLE;52800
MAZE MILON;49140
MAZE MILON;49630
MONTREUIL JUIGNE;49460
MONTREUIL BELLAY;49260
MONTREUIL SUR MAINE;49220
MONTREVAULT SUR EVRE;49110
MONTREVAULT SUR EVRE;49600
NUAILLE;49340
LA PLAINE;49360
MAUGES SUR LOIRE;49410
ST CLEMENT DE LA PLACE;49370
BOUZY;51150
BREBAN;51320
BRUGNY VAUDANCOURT;51530
CHALONS SUR VESLE;51140
CHAMPFLEURY;51500
CHENAY;51140
CHIGNY LES ROSES;51500
VAL DES MARAIS;51130
DAMERY;51480
DOMMARTIN SOUS HANS;51800
DORMANS;51700
FRIGNICOURT;51300
GAYE;51120
HANS;51800
HEILTZ L EVEQUE;51340
ISLE SUR MARNE;51290
JUSSECOURT MINECOURT;51340
MAGNEUX;51170
LE MEIX ST EPOING;51120
MERFY;51220
MOIREMONT;51800
NANTEUIL LA FORET;51480
OEUILLY;51480
OGER;51190
OYES;51120
POCANCY;51130
PROSNES;51400
RILLY LA MONTAGNE;51500
ROMAIN;51140
ST JEAN SUR MOIVRE;51240
ST MEMMIE;51470
ST OUEN DOMPROT;51320
SAPIGNICOURT;52100
PROUZEL;80160
RUE;80120
SAILLY LE SEC;80800
ST BLIMONT;80960
ST MAULVIS;80140
ST QUENTIN EN TOURMONT;80120
STE SEGREE;80290
SENTELIE;80160
TAILLY;80270
TILLOY LES CONTY;80160
TULLY;80130
VAUCHELLES LES QUESNOY;80132
VERMANDOVILLERS;80320
VILLECOURT;80190
VILLERS BOCAGE;80260
VILLERS BRETONNEUX;80800
VILLERS CAMPSART;80140
VILLERS CARBONNEL;80200
VILLERS LES ROYE;80700
VILLERS TOURNELLE;80500
VISMES;80140
VITZ SUR AUTHIE;80150
AMBRES;81500
CARNOY;80300
CHAULNES;80320
COLINCAMPS;80560
BAILLEUL;80490
BAYONVILLERS;80170
BEAUCOURT SUR L ANCRE;80300
BERTRANCOURT;80560
BETHENCOURT SUR SOMME;80190
BETTEMBOS;80290
BIACHES;80200
BILLANCOURT;80190
BOUCHAVESNES BERGEN;80200
BOUGAINVILLE;80540
BOUILLANCOURT EN SERY;80220
BOUQUEMAISON;80600
BOURDON;80310
BOUSSICOURT;80500
BOUVINCOURT EN VERMANDOIS;80200
BRAY LES MAREUIL;80580
COIGNEUX;80560
GIEZ;74210
LES HOUCHES;74310
LOISIN;74140
LORNAY;74150
LULLIN;74470
PLOMBIERES LES BAINS;88370
POMPIERRE;88300
POUSSAY;88500
PREY;88600
PROVENCHERES ET COLROY;88490
RAON L ETAPE;88110
REMIREMONT;88200
RENAUVOID;88390
ROCOURT;88320
ROZEROTTE;88500
RUGNEY;88130
RUPT SUR MOSELLE;88360
ST BASLEMONT;88260
ST GENEST;88700
ST GORGON;88700
STE HELENE;88700
ST JEAN D ORMONT;88210
ST LEONARD;88650
ST MAURICE SUR MOSELLE;88560
ST PAUL;88170
ST REMY;88480
SARTES;88300
SAULCY SUR MEURTHE;88580
SAULXURES SUR MOSELOTTE;88290
SAUVILLE;88140
SEROCOURT;88320
SIONNE;88630
LE SYNDICAT;88120
LE SYNDICAT;88120
LE THILLOT;88160
LE THOLY;88530
LES THONS;88410
VAGNEY;88120
VALLEROY AUX SAULES;88270
VAUDONCOURT;88140
VENTRON;88310
LE VERMONT;88210
VICHEREY;88170
VIEUX MOULIN;88210
ACCOLAY;89460
AUXERRE;89000
AVALLON;89200
BEON;89410
BESSY SUR CURE;89270
CHABLIS;89800
CRY;89390
DYE;89360
FLACY;89190
FOISSY LES VEZELAY;89450
FOURONNES;89560
FRESNES;89310
GY L EVEQUE;89580
VEAUVILLE LES QUELLES;76560
VENTES ST REMY;76680
VILLERS ECALLES;76360
VILLERS SOUS FOUCARMONT;76340
VINNEMERVILLE;76540
YAINVILLE;76480
YERVILLE;76760
YPREVILLE BIVILLE;76540
ANDREZEL;77390
ARBONNE LA FORET;77630
ARGENTIERES;77390
ARMENTIERES EN BRIE;77440
CARNETIN;77400
CHAMIGNY;77260
ST MARTIN DES CHAMPS;77320
ST MARTIN EN BIERE;77630
TRILBARDOU;77450
LE VAUDOUE;77123
BEAUCHERY ST MARTIN;77560
BOITRON;77750
CERNEUX;77320
LA CHAPELLE MOUTILS;77320
CHARMENTRAY;77410
LE CHATELET EN BRIE;77820
CHATENAY SUR SEINE;77126
CHENOISE;77160
CHEVRAINVILLIERS;77760
COURQUETAINE;77390
CRISENOY;77390
DAMMARTIN EN GOELE;77230
EMERAINVILLE;77184
EVERLY;77157
FAREMOUTIERS;77515
FLAGY;77940
FLEURY EN BIERE;77930
GRAVON;77118
LA HAUTE MAISON;77580
IVERNY;77165
JOSSIGNY;77600
JOUY LE CHATEL;77970
LARCHANT;77760
LESCHES;77450
LIVERDY EN BRIE;77220
OBSONVILLE;77890
SAMOREAU;77210
VAUX LE PENIL;77000
VIGNELY;77450
VAUVILLERS;70210
VAUX LE MONCELOT;70700
VELLEGUINDRY ET LEVRECEY;70000
LA VERGENNE;70200
LA VILLEDIEU EN FONTENETTE;70160
VILLERSEXEL;70110
VILLERS VAUDEY;70120
VITREY SUR MANCE;70500
VORAY SUR L OGNON;70190
VOUGECOURT;70500
ANZY LE DUC;71110
BARON;71120
BEAUREPAIRE EN BRESSE;71580
BEAUVERNOIS;71270
BISSEY SOUS CRUCHAUD;71390
BLANZY;71450
BONNAY;71460
BOURBON LANCY;71140
BOUZERON;71150
BOYER;71700
BRAGNY SUR SAONE;71350
BRIANT;71110
BURZY;71460
BUXY;71390
CHANES;71570
LA CHAPELLE DE GUINCHAY;71570
LA CHAPELLE NAUDE;71500
CHARNAY LES CHALON;71350
CHARNAY LES MACON;71850
CHASSELAS;71570
CHAUDENAY;71150
CHENOVES;71390
CHIDDES;71220
CLESSY;71130
LA COMELLE;71990
EPERVANS;71380
EPINAC;71360
ETRIGNY;71240
LE FAY;71580
FRAGNES LA LOYERE;71530
LA FRETTE;71440
FRONTENAUD;71580
LES GUERREAUX;71160
LA GUICHE;71220
HURIGNY;71870
IGE;71960
JOUVENCON;71290
JUGY;71240
JUIF;71440
LAIZY;71190
LALHEUE;71240
LESSARD LE NATIONAL;71530
LOUHANS;71500
ENTREPIERRES;4200
ESPARRON DE VERDON;4800
FONTIENNE;4230
LARDIERS;4230
MALIJAI;4510
MALLEFOUGASSE AUGES;4230
MARCOUX;4420
MISON;4200
MONTFURON;4110
MORIEZ;4170
MOUSTIERS STE MARIE;4360
LA PALUD SUR VERDON;4120
PRADS HAUTE BLEONE;4420
PUIMOISSON;4410
HAUTES DUYES;4380
ST JULIEN DU VERDON;4170
ST MARTIN LES EAUX;4300
ST PONS;4400
UVERNET FOURS;4400
VALAVOIRE;4250
L ARGENTIERE LA BESSEE;5120
BARATIER;5200
LA BATIE MONTSALEON;5700
BRIANCON;5100
EOURRES;5300
LAYE;5500
LAZER;5300
MONTMORIN;5150
LE NOYER;5500
LE POET;5300
RABOU;5400
REALLON;5160
VAL BUECH MEOUGE;5300
VAL BUECH MEOUGE;5300
ST CLEMENT SUR DURANCE;5600
STE COLOMBE;5700
LE DEVOLUY;5250
LE DEVOLUY;5250
LE DEVOLUY;5250
ST JEAN ST NICOLAS;5260
ST PIERRE AVEZ;5300
LE SAIX;5400
LA SAULCE;5110
SIGOTTIER;5700
TALLARD;5130
VILLAR LOUBIERE;5800
BEAULIEU SUR MER;6310
BELVEDERE;6450
BERRE LES ALPES;6390
LA BOLLENE VESUBIE;6450
CARROS;6510
CASTAGNIERS;6670
CASTELLAR;6500
CIPIERES;6620
COARAZE;6390
CONTES;6390
EZE;6360
FALICON;6950
LES FERRES;6510
GORBIO;6500
MANDELIEU LA NAPOULE;6210
MOUANS SARTOUX;6370
NICE;6100
REVEST LES ROCHES;6830
LA ROQUETTE SUR SIAGNE;6550
ROUBION;6420
ST AUBAN;6850
ST ETIENNE DE TINEE;6660
SAORGE;6540
SERANON;6750
THUEYTS;7330
USCLADES ET RIEUTORD;7510
UZER;7110
VINEZAC;7110
ALINCOURT;8310
ANGECOURT;8450
AUBIGNY LES POTHEES;8150
AUGE;8380
AUTRECOURT ET POURRON;8210
AUTRUCHE;8240
BAALONS;8430
LUCQUY;8300
LA MONCELLE;8140
MONTHERME;8800
MOUZON;8210
NANTEUIL SUR AISNE;8300
PRIX LES MEZIERES;8000
ST LAMBERT ET MONT DE JEUX;8130
ST LAURENT;8090
ST LOUP EN CHAMPAGNE;8300
ST MARCEAU;8160
SEMIDE;8400
SERAINCOURT;8220
SIGNY L ABBAYE;8460
SIGNY L ABBAYE;8460
BUCHERES;10800
CELLES SUR OURCE;10110
CHAMPFLEURY;10700
CHAVANGES;10330
CHERVEY;10110
SISTERON;4200
AIGUILLES;5470
ASPREMONT;5140
CHABESTAN;5400
CHAMPOLEON;5260
CHATEAUVIEUX;5000
GARDE COLOMBE;5300
LES ORRES;5200
LA PIARRE;5700
PRUNIERES;5230
PUY ST PIERRE;5100
RIBEYRET;5150
RISOUL;5600
ROSANS;5150
ST JEAN ST NICOLAS;5260
ST LAURENT DU CROS;5500
SUZY;2320
VENDEUIL;2800
VENDHUILE;2420
VENEROLLES;2510
VERNEUIL SUR SERRE;2000
VERSIGNY;2800
VERVINS;2140
VESLUD;2840
VIC SUR AISNE;2290
VICHEL NANTEUIL;2210
VIERZY;2210
LA VILLE AUX BOIS LES DIZY;2340
VILLENEUVE ST GERMAIN;2200
VILLERS AGRON AIGUIZY;2130
VILLERS LE SEC;2240
VILLERS SUR FERE;2130
VILLE SAVOYE;2220
VIVAISE;2870
VUILLERY;2880
WASSIGNY;2630
AUROUER;3460
BERT;3130
BESSON;3210
BOST;3300
BOURBON L ARCHAMBAULT;3160
LA CHAPELAUDE;3380
LA CHAPELLE;3300
CHAPPES;3390
CHEMILLY;3210
CHIRAT L EGLISE;3330
COULANGES;3470
COUTANSOUZE;3330
CRECHY;3150
DENEUILLE LES CHANTELLE;3140
DENEUILLE LES MINES;3170
DESERTINES;3630
DIOU;3290
DOMERAT;3410
MOLINET;3510
LA NEUVILLE EN BEINE;2300
NOIRCOURT;2340
NOROY SUR OURCQ;2600
NOUVION LE COMTE;2800
NOUVION LE VINEUX;2860
OEUILLY;2160
ORIGNY EN THIERACHE;2550
OSLY COURTIL;2290
OULCHY LA VILLE;2210
PARGNAN;2160
PASSY SUR MARNE;2850
PIERREPONT;2350
PLOMION;2140
PRISCES;2140
PROUVAIS;2190
PROVISEUX ET PLESNOY;2190
QUINCY BASSE;2380
REMIGNY;2440
RESIGNY;2360
RIBEAUVILLE;2110
ST GOBAIN;2410
ST GOBERT;2140
ST PAUL AUX BOIS;2300
SAMOUSSY;2840
SEPTMONTS;2200
SERAUCOURT LE GRAND;2790
SOMMERON;2260
SONS ET RONCHERES;2270
TAILLEFONTAINE;2600
TRELOU SUR MARNE;2850
VAUXTIN;2220
ESCUROLLES;3110
HAUTERIVE;3270
LIERNOLLES;3130
MOULINS;3000
NOYANT D ALLIER;3210
LE PIN;3130
SENEZ;4330
SIGOYER;4200
UVERNET FOURS;4400
VILLENEUVE;4180
ANCELLE;5260
BRUIS;5150
SIGOYER;5130
UPAIX;5300
SAUDOY;51120
SOIZY AUX BOIS;51120
SOMME YEVRE;51330
SOUAIN PERTHES LES HURLUS;51600
THIBIE;51510
LE VEZIER;51210
VILLE SUR TOURBE;51800
VINDEY;51120
AMBONVILLE;52110
ANNEVILLE LA PRAIRIE;52310
BAY SUR AUBE;52160
BIESLES;52340
BIZE;52500
BRACHAY;52110
BRAINVILLE SUR MEUSE;52150
BREUVANNES EN BASSIGNY;52240
CHAMPSEVRAINE;52500
CEFFONDS;52220
CHALANCEY;52160
VALS DES TILLES;52160
CHAMPIGNY SOUS VARENNES;52400
CHANGEY;52360
CHATEAUVILLAIN;52120
CHATONRUPT SOMMERMONT;52300
CHEVILLON;52170
COLOMBEY LES DEUX EGLISES;52330
COLOMBEY LES DEUX EGLISES;52330
COUR L EVEQUE;52210
CULMONT;52600
CURMONT;52330
DAILLANCOURT;52110
DAMMARTIN SUR MEUSE;52140
DANCEVOIR;52210
DONJEUX;52300
DOULEVANT LE CHATEAU;52110
ECOT LA COMBE;52700
EPIZON;52230
FRONVILLE;52300
GERMAINVILLIERS;52150
GILLAUME;52230
GRAFFIGNY CHEMIN;52150
GRANDCHAMP;52600
HUMES JORQUENAY;52200
LAFAUCHE;52700
BAYARD SUR MARNE;52170
LANEUVILLE AU PONT;52100
LAVERNOY;52140
LONGCHAMP;52240
MAISONCELLES;52240
MARANVILLE;52370
MARCILLY EN BASSIGNY;52360
MATHONS;52300
MONTHERIES;52330
MONTREUIL SUR THONNANCE;52230
OCCEY;52190
ORBIGNY AU VAL;52360
OSNE LE VAL;52300
LE PAILLY;52600
PIERREMONT SUR AMANCE;52500
PIERREMONT SUR AMANCE;52500
PLESNOY;52360
POISEUL;52360
POULANGY;52800
RACHECOURT SUR MARNE;52170
RANGECOURT;52140
RIZAUCOURT BUCHEY;52330
ROLAMPONT;52260
ROLAMPONT;52260
ST DIZIER;52100
ST LOUP SUR AUJON;52210
ST LOUP SUR AUJON;52210
ST URBAIN MACONCOURT;52300
SERQUEUX;52400
SILVAROUVRES;52120
SOMMEVOIRE;52220
SONCOURT SUR MARNE;52320
THONNANCE LES JOINVILLE;52300
THONNANCE LES MOULINS;52230
VARENNES SUR AMANCE;52400
VAUX SUR BLAISE;52130
VERBIESLES;52000
VERSEILLES LE HAUT;52250
VESAIGNES SUR MARNE;52800
VIEVILLE;52310
VILLEGUSIEN LE LAC;52600
VILLIERS LES APREY;52190
BANNES;53340
LA BAZOGE MONTPINCON;53440
BAZOUGERS;53170
BEAUMONT PIED DE BOEUF;53290
BELGEARD;53440
BREE;53150
LA BRULATTE;53410
LE BURET;53170
CHAILLAND;53420
CHANTRIGNE;53300
LA CHAPELLE ANTHENAISE;53950
LA CHAPELLE AU RIBOUL;53440
CHATRES LA FORET;53600
COSSE EN CHAMPAGNE;53340
JOUANCY;89310
LAVAU;89170
MICHERY;89140
MOLAY;89310
MOLOSMES;89700
MOULINS EN TONNERROIS;89310
LE VAL D OCRE;89110
ST FLORENTIN;89600
ST GEORGES SUR BAULCHE;89000
ST PRIVE;89220
SCEAUX;89420
SEPEAUX ST ROMAIN;89116
SERY;89270
LES VALLEES DE LA VANNE;89320
BEAUCOURT;90500
BELFORT;90000
BOUROGNE;90140
CHAVANNES LES GRANDS;90100
DORANS;90400
FOUSSEMAGNE;90150
GRANDVILLARS;90600
MONTBOUTON;90500
THIANCOURT;90100
VETRIGNE;90300
AUVERS ST GEORGES;91580
BOURAY SUR JUINE;91850
BRIIS SOUS FORGES;91640
CERNY;91590
CHAMPLAN;91160
COURANCES;91490
ETAMPES;91150
FONTENAY LES BRIIS;91640
FORGES LES BAINS;91470
IGNY;91430
FROIDFOND;85300
PEAULT;85320
LES PINEAUX;85320
PUY DE SERRE;85240
ST AUBIN DES ORMEAUX;85130
ST ETIENNE DU BOIS;85670
ST GERMAIN DE PRINCAY;85110
ST HILAIRE LA FORET;85440
BREM SUR MER;85470
STE RADEGONDE DES NOYERS;85450
ST REVEREND;85220
ST SULPICE EN PAREDS;85410
SIGOURNAIS;85110
VOUILLE LES MARAIS;85450
XANTON CHASSENON;85240
ANTIGNY;86310
BRIGUEIL LE CHANTRE;86290
CHASSENEUIL DU POITOU;86360
BALLEDENT;87290
BESSINES SUR GARTEMPE;87250
CIEUX;87520
VILLIERS SUR MORIN;77580
VOULANGIS;77580
VULAINES LES PROVINS;77160
ANDELU;78770
ANDRESY;78570
AUBERGENVILLE;78410
AUFFARGIS;78610
AUTEUIL;78770
AUTOUILLET;78770
BAZAINVILLE;78550
BEHOUST;78910
BLARU;78270
BOIS D ARCY;78390
BONNELLES;78830
BOUAFLE;78410
CARRIERES SOUS POISSY;78955
CHATEAUFORT;78117
CHAUFOUR LES BONNIERES;78270
LES CLAYES SOUS BOIS;78340
COIGNIERES;78310
DAMPIERRE EN YVELINES;78720
DANNEMARIE;78550
FAVRIEUX;78200
FLACOURT;78200
GALLUIS;78490
JUZIERS;78820
MAREIL LE GUYON;78490
LE MESNIL LE ROI;78600
LE MESNIL LE ROI;78600
AZAY LE BRULE;79400
BEAUVOIR SUR NIORT;79360
LE BOURDET;79210
BRESSUIRE;79300
HIVA OA;98796
HUAHINE;98731
HUAHINE;98731
MAKEMO;98790
MAKEMO;98790
MANIHI;98770
MAUPITI;98732
MAUPITI;98732
MOOREA MAIAO;98728
MOOREA MAIAO;98728
MOOREA MAIAO;98729
MOOREA MAIAO;98729
LUGNY;71260
MACON;71000
MARMAGNE;71710
MARTAILLY LES BRANCION;71700
MATOUR;71520
MAZILLE;71250
MELAY;71340
MELLECEY;71640
MESSEY SUR GROSNE;71390
MESVRES;71190
MONTCEAUX L ETOILE;71110
MONTPONT EN BRESSE;71470
PIERRECLOS;71960
PRESSY SOUS DONDIN;71220
ST BONNET DE VIEILLE VIGNE;71430
ST CYR;71240
ST JULIEN DE JONZY;71110
ST MARTIN DE COMMUNE;71490
ST VERAND;71570
CONFLANS SUR ANILLE;72120
COURCELLES LA FORET;72270
VILLENEUVE EN PERSEIGNE;72600
LAIGNE EN BELIN;72220
LAVARDIN;72240
LIVET EN SAOSNOIS;72610
ST COSME EN VAIRAIS;72110
STE JAMME SUR SARTHE;72380
ST JEAN D ASSE;72380
ST OUEN EN BELIN;72220
ST PATERNE;72610
ST PIERRE DE CHEVILLE;72500
ST ULPHACE;72320
ST PIERRE D ALBIGNY;73250
ST PIERRE DE BELLEVILLE;73220
ST PIERRE DE GENEBROZ;73360
MENTHONNEX SOUS CLERMONT;74270
MESIGNY;74330
MINZIER;74270
MONNETIER MORNEX;74560
ORCIER;74550
PASSY;74480
ST EUSEBE;74150
SEYNOD;74600
TALLOIRES MONTMIN;74210
TANINGES;74440
VILLARD;74420
VIUZ LA CHIESAZ;74540
VIUZ EN SALLAZ;74250
VOUGY;74130
PARIS 14;75014
PARIS 16;75016
PARIS 18;75018
ALLOUVILLE BELLEFOSSE;76190
ANCRETTEVILLE SUR MER;76540
ANGLESQUEVILLE LA BRAS LONG;76740
ANNEVILLE AMBOURVILLE;76480
ANVEVILLE;76560
AUBERVILLE LA RENAULT;76110
AUFFAY;76720
AUPPEGARD;76730
LES AUTHIEUX SUR LE PORT ST OUEN;76520
BAILLEUL NEUVILLE;76660
BARENTIN;76360
BEAUVOIR EN LYONS;76220
BELLENCOMBRE;76680
BELMESNIL;76590
BERTHEAUVILLE;76450
BEZANCOURT;76220
BOSC BERENGER;76680
BOURVILLE;76740
CAMPNEUSEVILLE;76340
CANY BARVILLE;76450
LE CAULE STE BEUVE;76390
LA CHAPELLE ST OUEN;76780
CIDEVILLE;76570
DANCOURT;76340
DAUBEUF SERVILLE;76110
ECTOT L AUBER;76760
ELBEUF;76500
ENVERMEU;76630
ERMENOUVILLE;76740
ETAINHUS;76430
ETALLEVILLE;76560
FLAMETS FRETILS;76270
FONTAINE LA MALLET;76290
FONTAINE LE DUN;76740
FORGES LES EAUX;76440
FRESNE LE PLAN;76520
ST MARTIN DE L IF;76190
ST MARTIN DU MONT;71580
ST NIZIER SUR ARROUX;71190
ST RACHO;71800
STE RADEGONDE;71320
ST SYMPHORIEN D ANCELLES;71570
ST SYMPHORIEN DES BOIS;71800
LA SALLE;71260
SARRY;71110
TANCON;71740
VENDENESSE SUR ARROUX;71130
AIGNE;72650
COLOMBE LE SEC;10200
CRENEY PRES TROYES;10150
DAMPIERRE;10240
EAUX PUISEAUX;10130
EPOTHEMONT;10500
FAUX VILLECERF;10290
FAY LES MARCILLY;10290
FONTAINE;10200
FONTENAY DE BOSSERY;10400
GERAUDOT;10220
GRANDVILLE;10700
LES GRANGES;10210
JUZANVIGNY;10500
LAINES AUX BOIS;10120
LONGCHAMP SUR AUJON;10310
LONGEVILLE SUR MOGNE;10320
LA LOUPTIERE THENARD;10400
LUYERES;10150
MACEY;10300
MAGNY FOUCHARD;10140
MAILLY LE CAMP;10230
MAISONS LES CHAOURCE;10210
MAIZIERES LA GRANDE PAROISSE;10510
MATHAUX;10500
MESGRIGNY;10170
MESNIL LETTRE;10240
MESNIL ST PERE;10140
MESNIL SELLIERES;10220
MOLINS SUR AUBE;10500
MONTIGNY LES MONTS;10130
MONTSUZAIN;10150
MOUSSEY;10800
NEUVILLE SUR VANNE;10190
NOGENT SUR AUBE;10240
NOZAY;10700
PINEY;10220
PLANCY L ABBAYE;10380
PLANTY;10160
POIVRES;10700
PONT SUR SEINE;10400
PRECY NOTRE DAME;10500
PRUGNY;10190
RACINES;10130
ROUILLY SACEY;10220
ROUILLY ST LOUP;10800
ST CHRISTOPHE DODINICOURT;10500
ST GERMAIN;10120
ST MARDS EN OTHE;10160
ST MARTIN DE BOSSENAY;10100
ST NICOLAS LA CHAPELLE;10400
LA SAULSOTTE;10400
SOMMEVAL;10320
THENNELIERES;10410
TORCY LE GRAND;10700
TORCY LE PETIT;10700
TRANCAULT;10290
TROYES;10000
UNIENVILLE;10140
VALLANT ST GEORGES;10170
VAUCHONVILLIERS;10140
VENDEUVRE SUR BARSE;10140
LA VENDUE MIGNOT;10800
VERRIERES;10390
VILLACERF;10600
VILLECHETIF;10410
VILLELOUP;10350
LA VILLENEUVE AU CHATELOT;10400
VILLE SUR ARCE;10110
VILLIERS HERBISSE;10700
VILLIERS LE BOIS;10210
VULAINES;10160
ALAIRAC;11290
ALBAS;11360
ALBIERES;11330
ARMISSAN;11110
ARTIGUES;11140
BADENS;11800
BARBAIRA;11800
BELCAIRE;11340
BELCASTEL ET BUC;11580
BELVEZE DU RAZES;11240
LA BEZOLE;11300
BIZE MINERVOIS;11120
BLOMAC;11700
BOUILHONNAC;11800
BOURIEGE;11300
CAILHAU;11240
CAMPAGNE SUR AUDE;11260
LES CASSES;11320
CASTELRENG;11300
VAL DE LAMBRONNE;11230
CAUNES MINERVOIS;11160
CAUNETTES EN VAL;11220
CAZALRENOUX;11270
COUIZA;11190
COUNOZOULS;11140
TAIZY;8360
TANNAY;8390
TOGES;8400
TREMBLOIS LES ROCROI;8150
VAL DES PRES;5100
VENTAVON;5300
VILLAR D ARENE;5480
AUVARE;6260
BAIROLS;6420
LE CANNET;6110
CLANS;6420
LA CROIX SUR ROUDOULE;6260
DRAP;6340
GARS;6850
GRASSE;6130
ILONSE;6420
LIEUCHE;6260
MANDELIEU LA NAPOULE;6210
MOUGINS;6250
NICE;6000
NICE;6200
NICE;6200
NICE;6300
ST MARTIN DE QUEYRIERES;5120
SORBIERS;5150
PEGOMAS;6580
PEILLON;6440
LA PENNE;6260
PEONE;6470
PIERREFEU;6910
PUGET ROSTANG;6260
PUGET THENIERS;6260
ROQUEBRUNE CAP MARTIN;6190
LA ROQUETTE SUR VAR;6670
LE ROURET;6650
STE AGNES;6500
ST MARTIN VESUBIE;6450
ST MARTIN VESUBIE;6450
SOSPEL;6380
LE TIGNET;6530
TOURNEFORT;6420
TOURRETTES SUR LOUP;6140
UTELLE;6450
VENANSON;6450
VILLEFRANCHE SUR MER;6230
VILLENEUVE LOUBET;6270
AIZAC;7530
AJOUX;7000
ANTRAIGUES SUR VOLANE;7530
ARDOIX;7290
ARLEBOSC;7410
BAIX;7210
BANNE;7460
BEAUCHASTEL;7800
BERRIAS ET CASTELJAU;7460
BOFFRES;7440
BORNE;7590
CELLIER DU LUC;7590
CHARMES SUR RHONE;7800
CHOMERAC;7210
COLOMBIER LE CARDINAL;7430
COUCOURON;7470
CROS DE GEORAND;7510
DOMPNAC;7260
DORNAS;7160
ECLASSAN;7370
ETABLES;7300
FELINES;7340
FONS;7200
GILHOC SUR ORMEZE;7270
GRAS;7700
